client_id,timestamp,actual_response,expected_response,window_start,window_end
group_3_user_1,1740724407803,429,200,1740724347803,1740724407803
group_3_user_1,1740724412077,429,200,1740724352077,1740724412077
group_3_user_1,1740724416846,429,200,1740724356846,1740724416846
group_3_user_1,1740724421644,429,200,1740724361644,1740724421644
group_3_user_1,1740724424646,429,200,1740724364646,1740724424646
group_3_user_1,1740724431191,429,200,1740724371191,1740724431191
group_3_user_1,1740724435979,429,200,1740724375979,1740724435979
group_3_user_1,1740724440251,429,200,1740724380251,1740724440251
group_3_user_1,1740724445052,429,200,1740724385052,1740724445052
group_3_user_1,1740724447051,200,429,1740724387051,1740724447051
group_3_user_1,1740724447551,200,429,1740724387551,1740724447551
group_3_user_1,1740724448551,200,429,1740724388551,1740724448551
group_3_user_1,1740724449320,200,429,1740724389320,1740724449320
group_3_user_1,1740724449821,200,429,1740724389821,1740724449821
group_3_user_1,1740724450321,200,429,1740724390321,1740724450321
group_3_user_1,1740724450823,200,429,1740724390823,1740724450823
group_3_user_1,1740724451573,200,429,1740724391573,1740724451573
group_3_user_1,1740724452074,200,429,1740724392074,1740724452074
group_3_user_1,1740724452575,200,429,1740724392575,1740724452575
group_3_user_1,1740724453074,200,429,1740724393074,1740724453074
group_3_user_1,1740724453573,200,429,1740724393573,1740724453573
group_3_user_1,1740724454572,200,429,1740724394572,1740724454572
group_3_user_1,1740724455075,200,429,1740724395075,1740724455075
group_3_user_1,1740724455574,200,429,1740724395574,1740724455574
group_3_user_1,1740724456072,200,429,1740724396072,1740724456072
group_3_user_1,1740724456825,200,429,1740724396825,1740724456825
group_3_user_1,1740724457326,200,429,1740724397326,1740724457326
group_3_user_1,1740724457826,200,429,1740724397826,1740724457826
group_3_user_1,1740724458326,200,429,1740724398326,1740724458326
group_3_user_1,1740724459330,200,429,1740724399330,1740724459330
group_3_user_1,1740724459826,200,429,1740724399826,1740724459826
group_3_user_1,1740724460328,200,429,1740724400328,1740724460328
group_3_user_1,1740724460826,200,429,1740724400826,1740724460826
group_3_user_1,1740724461327,200,429,1740724401327,1740724461327
group_3_user_1,1740724462091,200,429,1740724402091,1740724462091
group_3_user_1,1740724462592,200,429,1740724402592,1740724462592
group_3_user_1,1740724463090,200,429,1740724403090,1740724463090
group_3_user_1,1740724464590,200,429,1740724404590,1740724464590
group_3_user_1,1740724465094,200,429,1740724405094,1740724465094
group_3_user_1,1740724465595,200,429,1740724405595,1740724465595
group_3_user_1,1740724466096,200,429,1740724406096,1740724466096
group_3_user_1,1740724467860,200,429,1740724407860,1740724467860
group_3_user_1,1740724469861,200,429,1740724409861,1740724469861
group_3_user_1,1740724470360,200,429,1740724410360,1740724470360
group_3_user_1,1740724476875,200,429,1740724416875,1740724476875
group_3_user_1,1740724480133,200,429,1740724420133,1740724480133
group_3_user_1,1740724480634,200,429,1740724420634,1740724480634
group_3_user_1,1740724481133,200,429,1740724421133,1740724481133
group_3_user_1,1740724482137,200,429,1740724422137,1740724482137
group_3_user_1,1740724482636,200,429,1740724422636,1740724482636
group_3_user_1,1740724483136,200,429,1740724423136,1740724483136
group_3_user_1,1740724483635,200,429,1740724423635,1740724483635
group_3_user_1,1740724484135,200,429,1740724424135,1740724484135
group_3_user_1,1740724485136,200,429,1740724425136,1740724485136
group_3_user_1,1740724485888,200,429,1740724425888,1740724485888
group_3_user_1,1740724486388,200,429,1740724426388,1740724486388
group_3_user_1,1740724486888,200,429,1740724426888,1740724486888
group_3_user_1,1740724487388,200,429,1740724427388,1740724487388
group_3_user_1,1740724487889,200,429,1740724427889,1740724487889
group_3_user_1,1740724488391,200,429,1740724428391,1740724488391
group_3_user_1,1740724488890,200,429,1740724428890,1740724488890
group_3_user_1,1740724491665,200,429,1740724431665,1740724491665
group_3_user_1,1740724492167,200,429,1740724432167,1740724492167
group_3_user_1,1740724492664,200,429,1740724432664,1740724492664
group_3_user_1,1740724493165,200,429,1740724433165,1740724493165
group_3_user_1,1740724496418,200,429,1740724436418,1740724496418
group_3_user_1,1740724496918,200,429,1740724436918,1740724496918
group_3_user_1,1740724497419,200,429,1740724437419,1740724497419
group_3_user_1,1740724498677,200,429,1740724438677,1740724498677
group_3_user_1,1740724499177,200,429,1740724439177,1740724499177
group_3_user_1,1740724500677,200,429,1740724440677,1740724500677
group_3_user_1,1740724501177,200,429,1740724441177,1740724501177
group_3_user_1,1740724501678,200,429,1740724441678,1740724501678
group_3_user_1,1740724502178,200,429,1740724442178,1740724502178
group_3_user_1,1740724505435,200,429,1740724445435,1740724505435
group_3_user_1,1740724505934,200,429,1740724445934,1740724505934
group_3_user_1,1740724506435,200,429,1740724446435,1740724506435
group_3_user_1,1740724506936,200,429,1740724446936,1740724506936
group_3_user_1,1740724508436,200,429,1740724448436,1740724508436
group_3_user_1,1740724509184,200,429,1740724449184,1740724509184
group_3_user_1,1740724509685,200,429,1740724449685,1740724509685
group_3_user_1,1740724510185,200,429,1740724450185,1740724510185
group_3_user_1,1740724510688,200,429,1740724450688,1740724510688
group_3_user_1,1740724511200,200,429,1740724451200,1740724511200
group_3_user_1,1740724511708,200,429,1740724451708,1740724511708
group_3_user_1,1740724514467,200,429,1740724454467,1740724514467
group_3_user_1,1740724514967,200,429,1740724454967,1740724514967
group_3_user_1,1740724515467,200,429,1740724455467,1740724515467
group_3_user_1,1740724515967,200,429,1740724455967,1740724515967
group_3_user_1,1740724519231,200,429,1740724459231,1740724519231
group_3_user_1,1740724519731,200,429,1740724459731,1740724519731
group_3_user_1,1740724520231,200,429,1740724460231,1740724520231
group_3_user_1,1740724520731,200,429,1740724460731,1740724520731
group_3_user_1,1740724521988,200,429,1740724461988,1740724521988
group_3_user_1,1740724522489,200,429,1740724462489,1740724522489
group_3_user_1,1740724523991,200,429,1740724463991,1740724523991
group_3_user_1,1740724524492,200,429,1740724464492,1740724524492
group_3_user_1,1740724524990,200,429,1740724464990,1740724524990
group_3_user_1,1740724525490,200,429,1740724465490,1740724525490
group_3_user_1,1740724528762,200,429,1740724468762,1740724528762
group_3_user_1,1740724529263,200,429,1740724469263,1740724529263
group_3_user_1,1740724529763,200,429,1740724469763,1740724529763
group_3_user_1,1740724531263,200,429,1740724471263,1740724531263
group_3_user_1,1740724531762,200,429,1740724471762,1740724531762
group_3_user_1,1740724532525,200,429,1740724472525,1740724532525
group_3_user_1,1740724533024,200,429,1740724473024,1740724533024
group_3_user_1,1740724533524,200,429,1740724473524,1740724533524
group_3_user_1,1740724534024,200,429,1740724474024,1740724534024
group_3_user_1,1740724534525,200,429,1740724474525,1740724534525
group_3_user_1,1740724537789,200,429,1740724477789,1740724537789
group_3_user_1,1740724538288,200,429,1740724478288,1740724538288
group_3_user_1,1740724538788,200,429,1740724478788,1740724538788
group_3_user_1,1740724539288,200,429,1740724479288,1740724539288
group_3_user_1,1740724541789,200,429,1740724481789,1740724541789
group_3_user_1,1740724542548,200,429,1740724482548,1740724542548
group_3_user_1,1740724543049,200,429,1740724483049,1740724543049
group_3_user_1,1740724543548,200,429,1740724483548,1740724543548
group_3_user_1,1740724545821,200,429,1740724485821,1740724545821
group_3_user_1,1740724546323,200,429,1740724486323,1740724546323
group_3_user_1,1740724546821,200,429,1740724486821,1740724546821
group_3_user_1,1740724547320,200,429,1740724487320,1740724547320
group_3_user_1,1740724547821,200,429,1740724487821,1740724547821
group_3_user_1,1740724548321,200,429,1740724488321,1740724548321
group_3_user_1,1740724549821,200,429,1740724489821,1740724549821
group_3_user_1,1740724550581,200,429,1740724490581,1740724550581
group_3_user_1,1740724551081,200,429,1740724491081,1740724551081
group_3_user_1,1740724551581,200,429,1740724491581,1740724551581
group_3_user_1,1740724552081,200,429,1740724492081,1740724552081
group_3_user_1,1740724552582,200,429,1740724492582,1740724552582
group_3_user_1,1740724553081,200,429,1740724493081,1740724553081
group_3_user_1,1740724554083,200,429,1740724494083,1740724554083
group_3_user_1,1740724554583,200,429,1740724494583,1740724554583
group_3_user_1,1740724555084,200,429,1740724495084,1740724555084
group_3_user_1,1740724555842,200,429,1740724495842,1740724555842
group_3_user_1,1740724556342,200,429,1740724496342,1740724556342
group_3_user_1,1740724556844,200,429,1740724496844,1740724556844
group_3_user_1,1740724557342,200,429,1740724497342,1740724557342
group_3_user_1,1740724559856,200,429,1740724499856,1740724559856
group_3_user_1,1740724560607,200,429,1740724500607,1740724560607
group_3_user_1,1740724561107,200,429,1740724501107,1740724561107
group_3_user_1,1740724561607,200,429,1740724501607,1740724561607
group_3_user_1,1740724562107,200,429,1740724502107,1740724562107
group_3_user_1,1740724563108,200,429,1740724503108,1740724563108
group_3_user_1,1740724563607,200,429,1740724503607,1740724563607
group_3_user_1,1740724564109,200,429,1740724504109,1740724564109
group_3_user_1,1740724564607,200,429,1740724504607,1740724564607
group_3_user_1,1740724565108,200,429,1740724505108,1740724565108
group_3_user_1,1740724565868,200,429,1740724505868,1740724565868
group_3_user_1,1740724566368,200,429,1740724506368,1740724566368
group_3_user_1,1740724567866,200,429,1740724507866,1740724567866
group_3_user_1,1740724569134,200,429,1740724509134,1740724569134
group_3_user_1,1740724569634,200,429,1740724509634,1740724569634
group_3_user_1,1740724570133,200,429,1740724510133,1740724570133
group_3_user_1,1740724570635,200,429,1740724510635,1740724570635
group_3_user_1,1740724571155,200,429,1740724511155,1740724571155
group_3_user_1,1740724572669,200,429,1740724512669,1740724572669
group_3_user_1,1740724573169,200,429,1740724513169,1740724573169
group_3_user_1,1740724573955,200,429,1740724513955,1740724573955
group_3_user_1,1740724574456,200,429,1740724514456,1740724574456
group_3_user_1,1740724574955,200,429,1740724514955,1740724574955
group_3_user_1,1740724575457,200,429,1740724515457,1740724575457
group_3_user_1,1740724575956,200,429,1740724515956,1740724575956
group_3_user_1,1740724576956,200,429,1740724516956,1740724576956
group_3_user_1,1740724577455,200,429,1740724517455,1740724577455
group_3_user_1,1740724577955,200,429,1740724517955,1740724577955
group_3_user_1,1740724578456,200,429,1740724518456,1740724578456
group_3_user_1,1740724579227,200,429,1740724519227,1740724579227
group_3_user_1,1740724579728,200,429,1740724519728,1740724579728
group_3_user_1,1740724580228,200,429,1740724520228,1740724580228
group_3_user_1,1740724580727,200,429,1740724520727,1740724580727
group_3_user_1,1740724583263,200,429,1740724523263,1740724583263
group_3_user_1,1740724587040,200,429,1740724527040,1740724587040
group_3_user_1,1740724587540,200,429,1740724527540,1740724587540
group_3_user_1,1740724588040,200,429,1740724528040,1740724588040
group_3_user_1,1740724588539,200,429,1740724528539,1740724588539
group_3_user_1,1740724590325,200,429,1740724530325,1740724590325
group_3_user_1,1740724595102,200,429,1740724535102,1740724595102
group_3_user_1,1740724599886,200,429,1740724539886,1740724599886
group_3_user_1,1740724604154,200,429,1740724544154,1740724604154
group_3_user_1,1740724605155,200,429,1740724545155,1740724605155
group_3_user_1,1740724605682,200,429,1740724545682,1740724605682
group_3_user_1,1740724606183,200,429,1740724546183,1740724606183
group_3_user_1,1740724606682,200,429,1740724546682,1740724606682
group_3_user_1,1740724608968,200,429,1740724548968,1740724608968
group_3_user_1,1740724610468,200,429,1740724550468,1740724610468
group_3_user_1,1740724610968,200,429,1740724550968,1740724610968
group_3_user_1,1740724611467,200,429,1740724551467,1740724611467
group_3_user_1,1740724611968,200,429,1740724551968,1740724611968
group_3_user_1,1740724613755,200,429,1740724553755,1740724613755
group_3_user_1,1740724618031,200,429,1740724558031,1740724618031
group_3_user_1,1740724618529,200,429,1740724558529,1740724618529
group_3_user_1,1740724622804,200,429,1740724562804,1740724622804
group_3_user_1,1740724623304,200,429,1740724563304,1740724623304
group_3_user_1,1740724627087,200,429,1740724567087,1740724627087
group_3_user_1,1740724627587,200,429,1740724567587,1740724627587
group_3_user_1,1740724628088,200,429,1740724568088,1740724628088
group_3_user_1,1740724629112,200,429,1740724569112,1740724629112
group_3_user_1,1740724629612,200,429,1740724569612,1740724629612
group_3_user_1,1740724630114,200,429,1740724570114,1740724630114
group_3_user_1,1740724631921,200,429,1740724571921,1740724631921
group_3_user_1,1740724632436,200,429,1740724572436,1740724632436
group_3_user_1,1740724632937,200,429,1740724572937,1740724632937
group_3_user_1,1740724633936,200,429,1740724573936,1740724633936
group_3_user_1,1740724634438,200,429,1740724574438,1740724634438
group_3_user_1,1740724634937,200,429,1740724574937,1740724634937
group_3_user_1,1740724635438,200,429,1740724575438,1740724635438
group_3_user_1,1740724636700,200,429,1740724576700,1740724636700
group_3_user_1,1740724637202,200,429,1740724577202,1740724637202
group_3_user_1,1740724637699,200,429,1740724577699,1740724637699
group_3_user_1,1740724639210,200,429,1740724579210,1740724639210
group_3_user_1,1740724639712,200,429,1740724579712,1740724639712
group_3_user_1,1740724640211,200,429,1740724580211,1740724640211
group_3_user_1,1740724640711,200,429,1740724580711,1740724640711
group_3_user_1,1740724641712,200,429,1740724581712,1740724641712
group_3_user_1,1740724642212,200,429,1740724582212,1740724642212
group_3_user_1,1740724642711,200,429,1740724582711,1740724642711
group_3_user_1,1740724643211,200,429,1740724583211,1740724643211
group_3_user_1,1740724643972,200,429,1740724583972,1740724643972
group_3_user_1,1740724644475,200,429,1740724584475,1740724644475
group_3_user_1,1740724644973,200,429,1740724584973,1740724644973
