client_id,timestamp,actual_response,expected_response,window_start,window_end
group_3_user_1,1740834693839,200,429,1740834633839,1740834693839
group_3_user_1,1740834694340,200,429,1740834634340,1740834694340
group_3_user_1,1740834694839,200,429,1740834634839,1740834694839
group_3_user_1,1740834695597,200,429,1740834635597,1740834695597
group_3_user_1,1740834696097,200,429,1740834636097,1740834696097
group_3_user_1,1740834696597,200,429,1740834636597,1740834696597
group_3_user_1,1740834697098,200,429,1740834637098,1740834697098
group_3_user_1,1740834697850,200,429,1740834637850,1740834697850
group_3_user_1,1740834698350,200,429,1740834638350,1740834698350
group_3_user_1,1740834698852,200,429,1740834638852,1740834698852
group_3_user_1,1740834699351,200,429,1740834639351,1740834699351
group_3_user_1,1740834699853,200,429,1740834639853,1740834699853
group_3_user_1,1740834700352,200,429,1740834640352,1740834700352
group_3_user_1,1740834700850,200,429,1740834640850,1740834700850
group_3_user_1,1740834701350,200,429,1740834641350,1740834701350
group_3_user_1,1740834701866,200,429,1740834641866,1740834701866
group_3_user_1,1740834702814,200,429,1740834642814,1740834702814
group_3_user_1,1740834703314,200,429,1740834643314,1740834703314
group_3_user_1,1740834703816,200,429,1740834643816,1740834703816
group_3_user_1,1740834704316,200,429,1740834644316,1740834704316
group_3_user_1,1740834704814,200,429,1740834644814,1740834704814
group_3_user_1,1740834705315,200,429,1740834645315,1740834705315
group_3_user_1,1740834705815,200,429,1740834645815,1740834705815
group_3_user_1,1740834706316,200,429,1740834646316,1740834706316
group_3_user_1,1740834706814,200,429,1740834646814,1740834706814
group_3_user_1,1740834707604,200,429,1740834647604,1740834707604
group_3_user_1,1740834708105,200,429,1740834648105,1740834708105
group_3_user_1,1740834708604,200,429,1740834648604,1740834708604
group_3_user_1,1740834709105,200,429,1740834649105,1740834709105
group_3_user_1,1740834709604,200,429,1740834649604,1740834709604
group_3_user_1,1740834710114,200,429,1740834650114,1740834710114
group_3_user_1,1740834710614,200,429,1740834650614,1740834710614
group_3_user_1,1740834711116,200,429,1740834651116,1740834711116
group_3_user_1,1740834711898,200,429,1740834651898,1740834711898
group_3_user_1,1740834712479,200,429,1740834652479,1740834712479
group_3_user_1,1740834779844,200,429,1740834719844,1740834779844
group_3_user_1,1740834780345,200,429,1740834720345,1740834780345
group_3_user_1,1740834780847,200,429,1740834720847,1740834780847
group_3_user_1,1740834781346,200,429,1740834721346,1740834781346
group_3_user_1,1740834781847,200,429,1740834721847,1740834781847
group_3_user_1,1740834782345,200,429,1740834722345,1740834782345
group_3_user_1,1740834782846,200,429,1740834722846,1740834782846
group_3_user_1,1740834783625,200,429,1740834723625,1740834783625
group_3_user_1,1740834784126,200,429,1740834724126,1740834784126
group_3_user_1,1740834784626,200,429,1740834724626,1740834784626
group_3_user_1,1740834785126,200,429,1740834725126,1740834785126
group_3_user_1,1740834785628,200,429,1740834725628,1740834785628
group_3_user_1,1740834786148,200,429,1740834726148,1740834786148
group_3_user_1,1740834786649,200,429,1740834726649,1740834786649
group_3_user_1,1740834787151,200,429,1740834727151,1740834787151
group_3_user_1,1740834790441,200,429,1740834730441,1740834790441
group_3_user_1,1740834790941,200,429,1740834730941,1740834790941
group_3_user_1,1740834791441,200,429,1740834731441,1740834791441
group_3_user_1,1740834791943,200,429,1740834731943,1740834791943
group_3_user_1,1740834792658,200,429,1740834732658,1740834792658
group_3_user_1,1740834793158,200,429,1740834733158,1740834793158
group_3_user_1,1740834793658,200,429,1740834733658,1740834793658
group_3_user_1,1740834794158,200,429,1740834734158,1740834794158
group_3_user_1,1740834794867,200,429,1740834734867,1740834794867
group_3_user_1,1740834795366,200,429,1740834735366,1740834795366
group_3_user_1,1740834795867,200,429,1740834735867,1740834795867
group_3_user_1,1740834796366,200,429,1740834736366,1740834796366
group_3_user_1,1740834796866,200,429,1740834736866,1740834796866
group_3_user_1,1740834797366,200,429,1740834737366,1740834797366
group_3_user_1,1740834797867,200,429,1740834737867,1740834797867
group_3_user_1,1740834798366,200,429,1740834738366,1740834798366
group_3_user_1,1740834798867,200,429,1740834738867,1740834798867
group_3_user_1,1740834799674,200,429,1740834739674,1740834799674
group_3_user_1,1740834800175,200,429,1740834740175,1740834800175
group_3_user_1,1740834800675,200,429,1740834740675,1740834800675
group_3_user_1,1740834801175,200,429,1740834741175,1740834801175
group_3_user_1,1740834801676,200,429,1740834741676,1740834801676
group_3_user_1,1740834802174,200,429,1740834742174,1740834802174
group_3_user_1,1740834802676,200,429,1740834742676,1740834802676
group_3_user_1,1740834803175,200,429,1740834743175,1740834803175
group_3_user_1,1740834803675,200,429,1740834743675,1740834803675
group_3_user_1,1740834804353,200,429,1740834744353,1740834804353
group_3_user_1,1740834804853,200,429,1740834744853,1740834804853
group_3_user_1,1740834805355,200,429,1740834745355,1740834805355
group_3_user_1,1740834805854,200,429,1740834745854,1740834805854
group_3_user_1,1740834806355,200,429,1740834746355,1740834806355
group_3_user_1,1740834806923,200,429,1740834746923,1740834806923
group_3_user_1,1740834807423,200,429,1740834747423,1740834807423
group_3_user_1,1740834807924,200,429,1740834747924,1740834807924
group_3_user_1,1740834808613,200,429,1740834748613,1740834808613
group_3_user_1,1740834809114,200,429,1740834749114,1740834809114
group_3_user_1,1740834809617,200,429,1740834749617,1740834809617
group_3_user_1,1740834810114,200,429,1740834750114,1740834810114
group_3_user_1,1740834810615,200,429,1740834750615,1740834810615
group_3_user_1,1740834811114,200,429,1740834751114,1740834811114
group_3_user_1,1740834811616,200,429,1740834751616,1740834811616
group_3_user_1,1740834812116,200,429,1740834752116,1740834812116
group_3_user_1,1740834812616,200,429,1740834752616,1740834812616
group_3_user_1,1740834813413,200,429,1740834753413,1740834813413
group_3_user_1,1740834813914,200,429,1740834753914,1740834813914
group_3_user_1,1740834814413,200,429,1740834754413,1740834814413
group_3_user_1,1740834814912,200,429,1740834754912,1740834814912
group_3_user_1,1740834815692,200,429,1740834755692,1740834815692
group_3_user_1,1740834816192,200,429,1740834756192,1740834816192
group_3_user_1,1740834816692,200,429,1740834756692,1740834816692
group_3_user_1,1740834817193,200,429,1740834757193,1740834817193
group_3_user_1,1740834817694,200,429,1740834757694,1740834817694
