client_id,timestamp,actual_response,expected_response,window_start,window_end
group_3_user_1,1740835361244,200,429,1740835301244,1740835361244
group_3_user_1,1740835361745,200,429,1740835301745,1740835361745
group_3_user_1,1740835362255,200,429,1740835302255,1740835362255
group_3_user_1,1740835363029,200,429,1740835303029,1740835363029
group_3_user_1,1740835363529,200,429,1740835303529,1740835363529
group_3_user_1,1740835364029,200,429,1740835304029,1740835364029
group_3_user_1,1740835364537,200,429,1740835304537,1740835364537
group_3_user_1,1740835365303,200,429,1740835305303,1740835365303
group_3_user_1,1740835365803,200,429,1740835305803,1740835365803
group_3_user_1,1740835366303,200,429,1740835306303,1740835366303
group_3_user_1,1740835366804,200,429,1740835306804,1740835366804
group_3_user_1,1740835367317,200,429,1740835307317,1740835367317
group_3_user_1,1740835368006,200,429,1740835308006,1740835368006
group_3_user_1,1740835368508,200,429,1740835308508,1740835368508
group_3_user_1,1740835369007,200,429,1740835309007,1740835369007
group_3_user_1,1740835369507,200,429,1740835309507,1740835369507
group_3_user_1,1740835370407,200,429,1740835310407,1740835370407
group_3_user_1,1740835370908,200,429,1740835310908,1740835370908
group_3_user_1,1740835371409,200,429,1740835311409,1740835371409
group_3_user_1,1740835371908,200,429,1740835311908,1740835371908
group_3_user_1,1740835372409,200,429,1740835312409,1740835372409
group_3_user_1,1740835372909,200,429,1740835312909,1740835372909
group_3_user_1,1740835373410,200,429,1740835313410,1740835373410
group_3_user_1,1740835373909,200,429,1740835313909,1740835373909
group_3_user_1,1740835374408,200,429,1740835314408,1740835374408
group_3_user_1,1740835379679,200,429,1740835319679,1740835379679
group_3_user_1,1740835380182,200,429,1740835320182,1740835380182
group_3_user_1,1740835380680,200,429,1740835320680,1740835380680
group_3_user_1,1740835381180,200,429,1740835321180,1740835381180
group_3_user_1,1740835381680,200,429,1740835321680,1740835381680
group_3_user_1,1740835382215,200,429,1740835322215,1740835382215
group_3_user_1,1740835382717,200,429,1740835322717,1740835382717
group_3_user_1,1740835383218,200,429,1740835323218,1740835383218
group_3_user_1,1740835384109,200,429,1740835324109,1740835384109
group_3_user_1,1740835384610,200,429,1740835324610,1740835384610
group_3_user_1,1740835385109,200,429,1740835325109,1740835385109
group_3_user_1,1740835385611,200,429,1740835325611,1740835385611
group_3_user_1,1740835386108,200,429,1740835326108,1740835386108
group_3_user_1,1740835386609,200,429,1740835326609,1740835386609
group_3_user_1,1740835387110,200,429,1740835327110,1740835387110
