client_id,timestamp,actual_response,expected_response,window_start,window_end
group_2_user_1,1740840794781,502,200,1740840734781,1740840794781
group_3_user_1,1740840687931,429,200,1740840627931,1740840687931
group_3_user_1,1740840741945,200,429,1740840681945,1740840741945
group_3_user_1,1740840742445,200,429,1740840682445,1740840742445
group_3_user_1,1740840748977,429,200,1740840688977,1740840748977
group_3_user_1,1740840804617,200,429,1740840744617,1740840804617
group_3_user_1,1740840843428,429,200,1740840783428,1740840843428
group_3_user_1,1740840885235,429,200,1740840825235,1740840885235
group_3_user_1,1740840945785,429,200,1740840885785,1740840945785
group_3_user_1,1740841006339,429,200,1740840946339,1740841006339
group_3_user_1,1740841047306,200,429,1740840987306,1740841047306
group_3_user_1,1740841047808,200,429,1740840987808,1740841047808
group_3_user_1,1740841048305,200,429,1740840988305,1740841048305
group_3_user_1,1740841048807,200,429,1740840988807,1740841048807
group_3_user_1,1740841049308,200,429,1740840989308,1740841049308
group_3_user_1,1740841049808,200,429,1740840989808,1740841049808
group_3_user_1,1740841050332,200,429,1740840990332,1740841050332
group_3_user_1,1740841051193,200,429,1740840991193,1740841051193
group_3_user_1,1740841051694,200,429,1740840991694,1740841051694
group_3_user_1,1740841052194,200,429,1740840992194,1740841052194
group_3_user_1,1740841052696,200,429,1740840992696,1740841052696
group_3_user_1,1740841053194,200,429,1740840993194,1740841053194
group_3_user_1,1740841053704,200,429,1740840993704,1740841053704
group_3_user_1,1740841054205,200,429,1740840994205,1740841054205
group_3_user_1,1740841054707,200,429,1740840994707,1740841054707
group_3_user_1,1740841055399,200,429,1740840995399,1740841055399
group_3_user_1,1740841055899,200,429,1740840995899,1740841055899
group_3_user_1,1740841056398,200,429,1740840996398,1740841056398
group_3_user_1,1740841056901,200,429,1740840996901,1740841056901
group_3_user_1,1740841057399,200,429,1740840997399,1740841057399
group_3_user_1,1740841057901,200,429,1740840997901,1740841057901
group_3_user_1,1740841058399,200,429,1740840998399,1740841058399
group_3_user_1,1740841058899,200,429,1740840998899,1740841058899
group_3_user_1,1740841059400,200,429,1740840999400,1740841059400
group_3_user_1,1740841060183,200,429,1740841000183,1740841060183
group_3_user_1,1740841060683,200,429,1740841000683,1740841060683
group_3_user_1,1740841061183,200,429,1740841001183,1740841061183
group_3_user_1,1740841061683,200,429,1740841001683,1740841061683
group_3_user_1,1740841062452,200,429,1740841002452,1740841062452
group_3_user_1,1740841062951,200,429,1740841002951,1740841062951
group_3_user_1,1740841063452,200,429,1740841003452,1740841063452
group_3_user_1,1740841063952,200,429,1740841003952,1740841063952
group_3_user_1,1740841064451,200,429,1740841004451,1740841064451
group_3_user_1,1740841064951,200,429,1740841004951,1740841064951
group_3_user_1,1740841065452,200,429,1740841005452,1740841065452
group_3_user_1,1740841065952,200,429,1740841005952,1740841065952
group_3_user_1,1740841066453,200,429,1740841006453,1740841066453
group_3_user_1,1740841067134,200,429,1740841007134,1740841067134
group_3_user_1,1740841067634,200,429,1740841007634,1740841067634
group_3_user_1,1740841068134,200,429,1740841008134,1740841068134
group_3_user_1,1740841068634,200,429,1740841008634,1740841068634
group_3_user_1,1740841069135,200,429,1740841009135,1740841069135
group_3_user_1,1740841069635,200,429,1740841009635,1740841069635
group_3_user_1,1740841070136,200,429,1740841010136,1740841070136
group_3_user_1,1740841070637,200,429,1740841010637,1740841070637
group_3_user_1,1740841071134,200,429,1740841011134,1740841071134
group_3_user_1,1740841071897,200,429,1740841011897,1740841071897
group_3_user_1,1740841072397,200,429,1740841012397,1740841072397
group_3_user_1,1740841072900,200,429,1740841012900,1740841072900
group_3_user_1,1740841073398,200,429,1740841013398,1740841073398
group_3_user_1,1740841073897,200,429,1740841013897,1740841073897
group_3_user_1,1740841074397,200,429,1740841014397,1740841074397
group_3_user_1,1740841074897,200,429,1740841014897,1740841074897
group_3_user_1,1740841075398,200,429,1740841015398,1740841075398
group_3_user_1,1740841076207,200,429,1740841016207,1740841076207
group_3_user_1,1740841076708,200,429,1740841016708,1740841076708
group_3_user_1,1740841077208,200,429,1740841017208,1740841077208
group_3_user_1,1740841077708,200,429,1740841017708,1740841077708
group_3_user_1,1740841078207,200,429,1740841018207,1740841078207
group_3_user_1,1740841078708,200,429,1740841018708,1740841078708
group_3_user_1,1740841079211,200,429,1740841019211,1740841079211
group_3_user_1,1740841079708,200,429,1740841019708,1740841079708
group_3_user_1,1740841080208,200,429,1740841020208,1740841080208
group_3_user_1,1740841080995,200,429,1740841020995,1740841080995
group_3_user_1,1740841150924,429,200,1740841090924,1740841150924
group_3_user_1,1740841218654,429,200,1740841158654,1740841218654
group_3_user_2,1740840810464,429,200,1740840750464,1740840810464
group_3_user_2,1740840870774,200,429,1740840810774,1740840870774
group_3_user_2,1740840871796,429,200,1740840811796,1740840871796
group_3_user_2,1740841038084,200,429,1740840978084,1740841038084
group_3_user_2,1740841038583,200,429,1740840978583,1740841038583
group_3_user_2,1740841039084,200,429,1740840979084,1740841039084
group_3_user_2,1740841039582,200,429,1740840979582,1740841039582
group_3_user_2,1740841044910,200,429,1740840984910,1740841044910
group_3_user_2,1740841045408,200,429,1740840985408,1740841045408
group_3_user_2,1740841045910,200,429,1740840985910,1740841045910
group_3_user_2,1740841046408,200,429,1740840986408,1740841046408
group_3_user_2,1740841047170,200,429,1740840987170,1740841047170
group_3_user_2,1740841047672,200,429,1740840987672,1740841047672
group_3_user_2,1740841048171,200,429,1740840988171,1740841048171
group_3_user_2,1740841048670,200,429,1740840988670,1740841048670
group_3_user_2,1740841049170,200,429,1740840989170,1740841049170
group_3_user_2,1740841049670,200,429,1740840989670,1740841049670
group_3_user_2,1740841050171,200,429,1740840990171,1740841050171
group_3_user_2,1740841050670,200,429,1740840990670,1740841050670
group_3_user_2,1740841051170,200,429,1740840991170,1740841051170
group_3_user_2,1740841051844,200,429,1740840991844,1740841051844
group_3_user_2,1740841052348,200,429,1740840992348,1740841052348
group_3_user_2,1740841052874,200,429,1740840992874,1740841052874
group_3_user_2,1740841053374,200,429,1740840993374,1740841053374
group_3_user_2,1740841053874,200,429,1740840993874,1740841053874
group_3_user_2,1740841054386,200,429,1740840994386,1740841054386
group_3_user_2,1740841054888,200,429,1740840994888,1740841054888
group_3_user_2,1740841055388,200,429,1740840995388,1740841055388
group_3_user_2,1740841056129,200,429,1740840996129,1740841056129
group_3_user_2,1740841056630,200,429,1740840996630,1740841056630
group_3_user_2,1740841057130,200,429,1740840997130,1740841057130
group_3_user_2,1740841057629,200,429,1740840997629,1740841057629
group_3_user_2,1740841058129,200,429,1740840998129,1740841058129
group_3_user_2,1740841058630,200,429,1740840998630,1740841058630
group_3_user_2,1740841059130,200,429,1740840999130,1740841059130
group_3_user_2,1740841059631,200,429,1740840999631,1740841059631
group_3_user_2,1740841060130,200,429,1740841000130,1740841060130
group_3_user_2,1740841060896,200,429,1740841000896,1740841060896
group_3_user_2,1740841061397,200,429,1740841001397,1740841061397
group_3_user_2,1740841061896,200,429,1740841001896,1740841061896
group_3_user_2,1740841062398,200,429,1740841002398,1740841062398
group_3_user_2,1740841063161,200,429,1740841003161,1740841063161
group_3_user_2,1740841063662,200,429,1740841003662,1740841063662
group_3_user_2,1740841064162,200,429,1740841004162,1740841064162
group_3_user_2,1740841064662,200,429,1740841004662,1740841064662
group_3_user_2,1740841065164,200,429,1740841005164,1740841065164
