client_id,timestamp,actual_response,expected_response,window_start,window_end
group_3_user_1,1740839351431,200,429,1740839291431,1740839351431
group_3_user_1,1740839351931,200,429,1740839291931,1740839351931
group_3_user_1,1740839352433,200,429,1740839292433,1740839352433
group_3_user_1,1740839353192,200,429,1740839293192,1740839353192
group_3_user_1,1740839353695,200,429,1740839293695,1740839353695
group_3_user_1,1740839354192,200,429,1740839294192,1740839354192
group_3_user_1,1740839354691,200,429,1740839294691,1740839354691
group_3_user_1,1740839355448,200,429,1740839295448,1740839355448
group_3_user_1,1740839355950,200,429,1740839295950,1740839355950
group_3_user_1,1740839356450,200,429,1740839296450,1740839356450
group_3_user_1,1740839356949,200,429,1740839296949,1740839356949
group_3_user_1,1740839357449,200,429,1740839297449,1740839357449
group_3_user_1,1740839357949,200,429,1740839297949,1740839357949
group_3_user_1,1740839358952,200,429,1740839298952,1740839358952
group_3_user_1,1740839359953,200,429,1740839299953,1740839359953
group_3_user_1,1740839360952,200,429,1740839300952,1740839360952
group_3_user_1,1740839362752,200,429,1740839302752,1740839362752
group_3_user_1,1740839363750,200,429,1740839303750,1740839363750
group_3_user_1,1740839364749,200,429,1740839304749,1740839364749
group_3_user_1,1740839366750,200,429,1740839306750,1740839366750
group_3_user_1,1740839367752,200,429,1740839307752,1740839367752
group_3_user_1,1740839368750,200,429,1740839308750,1740839368750
group_3_user_1,1740839370251,429,200,1740839310251,1740839370251
group_3_user_1,1740839371249,429,200,1740839311249,1740839371249
group_3_user_1,1740839389667,429,200,1740839329667,1740839389667
group_3_user_1,1740839402232,429,200,1740839342232,1740839402232
group_3_user_1,1740839404521,429,200,1740839344521,1740839404521
group_3_user_1,1740839408288,429,200,1740839348288,1740839408288
group_3_user_1,1740839410290,429,200,1740839350290,1740839410290
group_3_user_1,1740839412585,429,200,1740839352585,1740839412585
group_3_user_1,1740839414582,429,200,1740839354582,1740839414582
group_3_user_1,1740839416584,429,200,1740839356584,1740839416584
group_3_user_1,1740839417584,429,200,1740839357584,1740839417584
group_3_user_1,1740839423608,429,200,1740839363608,1740839423608
group_3_user_1,1740839425609,429,200,1740839365609,1740839425609
group_3_user_1,1740839427610,429,200,1740839367610,1740839427610
group_3_user_1,1740839431398,429,200,1740839371398,1740839431398
group_3_user_1,1740839435672,429,200,1740839375672,1740839435672
group_3_user_1,1740839456485,429,200,1740839396485,1740839456485
group_3_user_1,1740839463281,429,200,1740839403281,1740839463281
group_3_user_1,1740839465575,429,200,1740839405575,1740839465575
group_3_user_1,1740839467577,429,200,1740839407577,1740839467577
group_3_user_1,1740839469612,429,200,1740839409612,1740839469612
group_3_user_1,1740839473402,429,200,1740839413402,1740839473402
group_3_user_1,1740839475403,429,200,1740839415403,1740839475403
group_3_user_1,1740839477687,429,200,1740839417687,1740839477687
group_3_user_1,1740839483364,429,200,1740839423364,1740839483364
group_3_user_1,1740839485657,429,200,1740839425657,1740839485657
group_3_user_1,1740839487655,429,200,1740839427655,1740839487655
group_3_user_1,1740839491487,429,200,1740839431487,1740839491487
group_3_user_1,1740839494611,429,200,1740839434611,1740839494611
group_3_user_1,1740839502724,429,200,1740839442724,1740839502724
group_3_user_1,1740839513661,429,200,1740839453661,1740839513661
group_3_user_1,1740839521585,429,200,1740839461585,1740839521585
group_3_user_1,1740839525370,429,200,1740839465370,1740839525370
group_3_user_1,1740839527707,429,200,1740839467707,1740839527707
group_3_user_1,1740839530708,429,200,1740839470708,1740839530708
group_3_user_1,1740839534505,429,200,1740839474505,1740839534505
group_3_user_1,1740839539282,429,200,1740839479282,1740839539282
group_3_user_1,1740839541440,429,200,1740839481440,1740839541440
group_3_user_1,1740839544713,429,200,1740839484713,1740839544713
group_3_user_1,1740839546710,429,200,1740839486710,1740839546710
group_3_user_1,1740839554414,429,200,1740839494414,1740839554414
group_3_user_1,1740839561618,429,200,1740839501618,1740839561618
group_3_user_1,1740839564637,429,200,1740839504637,1740839564637
group_3_user_1,1740839574620,429,200,1740839514620,1740839574620
group_3_user_1,1740839577620,429,200,1740839517620,1740839577620
group_3_user_1,1740839583414,429,200,1740839523414,1740839583414
group_3_user_1,1740839585686,429,200,1740839525686,1740839585686
group_3_user_1,1740839587686,429,200,1740839527686,1740839587686
group_3_user_1,1740839592599,429,200,1740839532599,1740839592599
group_3_user_1,1740839594600,429,200,1740839534600,1740839594600
group_3_user_1,1740839601388,429,200,1740839541388,1740839601388
group_3_user_1,1740839606267,429,200,1740839546267,1740839606267
group_3_user_1,1740839608264,429,200,1740839548264,1740839608264
group_3_user_1,1740839611720,429,200,1740839551720,1740839611720
group_3_user_1,1740839617520,429,200,1740839557520,1740839617520
group_3_user_1,1740839623583,429,200,1740839563583,1740839623583
group_3_user_1,1740839626585,429,200,1740839566585,1740839626585
group_3_user_1,1740839632334,429,200,1740839572334,1740839632334
group_3_user_1,1740839635581,429,200,1740839575581,1740839635581
group_3_user_1,1740839641386,429,200,1740839581386,1740839641386
group_3_user_1,1740839643692,429,200,1740839583692,1740839643692
group_3_user_1,1740839648440,429,200,1740839588440,1740839648440
group_3_user_1,1740839651693,429,200,1740839591693,1740839651693
group_3_user_1,1740839653694,429,200,1740839593694,1740839653694
group_3_user_1,1740839656692,429,200,1740839596692,1740839656692
group_3_user_1,1740839661668,429,200,1740839601668,1740839661668
group_3_user_1,1740839666517,429,200,1740839606517,1740839666517
group_3_user_1,1740839671690,429,200,1740839611690,1740839671690
group_3_user_1,1740839674690,429,200,1740839614690,1740839674690
group_3_user_1,1740839680493,429,200,1740839620493,1740839680493
group_3_user_1,1740839686706,429,200,1740839626706,1740839686706
group_3_user_1,1740839689707,429,200,1740839629707,1740839689707
group_3_user_1,1740839698459,429,200,1740839638459,1740839698459
group_3_user_1,1740839703283,429,200,1740839643283,1740839703283
group_3_user_1,1740839706613,429,200,1740839646613,1740839706613
group_3_user_1,1740839711528,429,200,1740839651528,1740839711528
group_3_user_1,1740839713526,429,200,1740839653526,1740839713526
group_3_user_1,1740839721213,429,200,1740839661213,1740839721213
group_3_user_1,1740839723603,429,200,1740839663603,1740839723603
group_3_user_1,1740839726603,429,200,1740839666603,1740839726603
group_3_user_1,1740839728603,429,200,1740839668603,1740839728603
group_3_user_1,1740839733401,429,200,1740839673401,1740839733401
group_3_user_1,1740839739502,429,200,1740839679502,1740839739502
group_3_user_1,1740839741503,429,200,1740839681503,1740839741503
group_3_user_1,1740839747565,429,200,1740839687565,1740839747565
group_3_user_1,1740839750568,429,200,1740839690568,1740839750568
group_3_user_1,1740839752567,429,200,1740839692567,1740839752567
