client_id,timestamp,actual_response,expected_response,window_start,window_end
group_3_user_1,1740651930090,429,200,1740651870090,1740651930090
group_3_user_1,1740651936162,429,200,1740651876162,1740651936162
group_3_user_1,1740651940931,429,200,1740651880931,1740651940931
group_3_user_1,1740651943932,429,200,1740651883932,1740651943932
group_3_user_1,1740651948765,429,200,1740651888765,1740651948765
group_3_user_1,1740651954112,429,200,1740651894112,1740651954112
group_3_user_1,1740651964284,429,200,1740651904284,1740651964284
group_3_user_1,1740651967285,429,200,1740651907285,1740651967285
group_3_user_1,1740651972133,429,200,1740651912133,1740651972133
group_3_user_1,1740651976391,200,429,1740651916391,1740651976391
group_3_user_1,1740651977391,200,429,1740651917391,1740651977391
group_3_user_1,1740651977891,200,429,1740651917891,1740651977891
group_3_user_1,1740651978789,200,429,1740651918789,1740651978789
group_3_user_1,1740651979387,200,429,1740651919387,1740651979387
group_3_user_1,1740651980024,200,429,1740651920024,1740651980024
group_3_user_1,1740651980525,200,429,1740651920525,1740651980525
group_3_user_1,1740651981289,200,429,1740651921289,1740651981289
group_3_user_1,1740651981790,200,429,1740651921790,1740651981790
group_3_user_1,1740651982290,200,429,1740651922290,1740651982290
group_3_user_1,1740651982790,200,429,1740651922790,1740651982790
group_3_user_1,1740651983291,200,429,1740651923291,1740651983291
group_3_user_1,1740651983790,200,429,1740651923790,1740651983790
group_3_user_1,1740651984290,200,429,1740651924290,1740651984290
group_3_user_1,1740651984790,200,429,1740651924790,1740651984790
group_3_user_1,1740651985790,200,429,1740651925790,1740651985790
group_3_user_1,1740651993944,200,429,1740651933944,1740651993944
group_3_user_1,1740651994530,200,429,1740651934530,1740651994530
group_3_user_1,1740651995030,200,429,1740651935030,1740651995030
group_3_user_1,1740651999287,200,429,1740651939287,1740651999287
group_3_user_1,1740651999786,200,429,1740651939786,1740651999786
group_3_user_1,1740652001286,200,429,1740651941286,1740652001286
group_3_user_1,1740652005103,200,429,1740651945103,1740652005103
group_3_user_1,1740652005603,200,429,1740651945603,1740652005603
group_3_user_1,1740652006104,200,429,1740651946104,1740652006104
group_3_user_1,1740652006604,200,429,1740651946604,1740652006604
group_3_user_1,1740652007104,200,429,1740651947104,1740652007104
group_3_user_1,1740652007604,200,429,1740651947604,1740652007604
group_3_user_1,1740652009104,200,429,1740651949104,1740652009104
group_3_user_1,1740652009884,200,429,1740651949884,1740652009884
group_3_user_1,1740652010385,200,429,1740651950385,1740652010385
group_3_user_1,1740652010884,200,429,1740651950884,1740652010884
group_3_user_1,1740652011385,200,429,1740651951385,1740652011385
group_3_user_1,1740652011885,200,429,1740651951885,1740652011885
group_3_user_1,1740652012386,200,429,1740651952386,1740652012386
group_3_user_1,1740652014385,200,429,1740651954385,1740652014385
group_3_user_1,1740652015326,200,429,1740651955326,1740652015326
group_3_user_1,1740652015826,200,429,1740651955826,1740652015826
group_3_user_1,1740652016324,200,429,1740651956324,1740652016324
group_3_user_1,1740652016825,200,429,1740651956825,1740652016825
group_3_user_1,1740652017325,200,429,1740651957325,1740652017325
group_3_user_1,1740652017903,200,429,1740651957903,1740652017903
group_3_user_1,1740652018402,200,429,1740651958402,1740652018402
group_3_user_1,1740652022754,200,429,1740651962754,1740652022754
group_3_user_1,1740652023253,200,429,1740651963253,1740652023253
group_3_user_1,1740652024754,200,429,1740651964754,1740652024754
group_3_user_1,1740652028346,200,429,1740651968346,1740652028346
group_3_user_1,1740652028846,200,429,1740651968846,1740652028846
group_3_user_1,1740652029347,200,429,1740651969347,1740652029347
group_3_user_1,1740652029846,200,429,1740651969846,1740652029846
group_3_user_1,1740652032347,200,429,1740651972347,1740652032347
group_3_user_1,1740652033121,200,429,1740651973121,1740652033121
group_3_user_1,1740652033621,200,429,1740651973621,1740652033621
group_3_user_1,1740652034123,200,429,1740651974123,1740652034123
group_3_user_1,1740652034622,200,429,1740651974622,1740652034622
group_3_user_1,1740652037122,200,429,1740651977122,1740652037122
group_3_user_1,1740652037621,200,429,1740651977621,1740652037621
group_3_user_1,1740652038387,200,429,1740651978387,1740652038387
group_3_user_1,1740652038889,200,429,1740651978889,1740652038889
group_3_user_1,1740652039388,200,429,1740651979388,1740652039388
group_3_user_1,1740652039894,200,429,1740651979894,1740652039894
group_3_user_1,1740652040918,200,429,1740651980918,1740652040918
group_3_user_1,1740652041443,200,429,1740651981443,1740652041443
group_3_user_1,1740652041943,200,429,1740651981943,1740652041943
group_3_user_1,1740652042444,200,429,1740651982444,1740652042444
group_3_user_1,1740652043220,200,429,1740651983220,1740652043220
group_3_user_1,1740652043720,200,429,1740651983720,1740652043720
group_3_user_1,1740652044220,200,429,1740651984220,1740652044220
group_3_user_1,1740652045720,200,429,1740651985720,1740652045720
group_3_user_1,1740652046220,200,429,1740651986220,1740652046220
group_3_user_1,1740652046720,200,429,1740651986720,1740652046720
group_3_user_1,1740652047220,200,429,1740651987220,1740652047220
group_3_user_1,1740652050480,200,429,1740651990480,1740652050480
group_3_user_1,1740652051733,200,429,1740651991733,1740652051733
group_3_user_1,1740652052233,200,429,1740651992233,1740652052233
group_3_user_1,1740652052733,200,429,1740651992733,1740652052733
group_3_user_1,1740652053233,200,429,1740651993233,1740652053233
group_3_user_1,1740652055732,200,429,1740651995732,1740652055732
group_3_user_1,1740652056516,200,429,1740651996516,1740652056516
group_3_user_1,1740652057016,200,429,1740651997016,1740652057016
group_3_user_1,1740652057516,200,429,1740651997516,1740652057516
group_3_user_1,1740652058016,200,429,1740651998016,1740652058016
group_3_user_1,1740652060515,200,429,1740652000515,1740652060515
group_3_user_1,1740652061015,200,429,1740652001015,1740652061015
group_3_user_1,1740652061780,200,429,1740652001780,1740652061780
group_3_user_1,1740652062280,200,429,1740652002280,1740652062280
group_3_user_1,1740652062780,200,429,1740652002780,1740652062780
group_3_user_1,1740652064279,200,429,1740652004279,1740652064279
group_3_user_1,1740652064838,200,429,1740652004838,1740652064838
group_3_user_1,1740652065338,200,429,1740652005338,1740652065338
group_3_user_1,1740652065837,200,429,1740652005837,1740652065837
group_3_user_1,1740652066595,200,429,1740652006595,1740652066595
group_3_user_1,1740652067095,200,429,1740652007095,1740652067095
group_3_user_1,1740652067594,200,429,1740652007594,1740652067594
group_3_user_1,1740652068594,200,429,1740652008594,1740652068594
group_3_user_1,1740652069095,200,429,1740652009095,1740652069095
group_3_user_1,1740652069595,200,429,1740652009595,1740652069595
group_3_user_1,1740652070095,200,429,1740652010095,1740652070095
group_3_user_1,1740652070594,200,429,1740652010594,1740652070594
group_3_user_1,1740652073373,200,429,1740652013373,1740652073373
group_3_user_1,1740652073873,200,429,1740652013873,1740652073873
group_3_user_1,1740652075138,200,429,1740652015138,1740652075138
group_3_user_1,1740652075639,200,429,1740652015639,1740652075639
group_3_user_1,1740652076139,200,429,1740652016139,1740652076139
group_3_user_1,1740652076638,200,429,1740652016638,1740652076638
group_3_user_1,1740652079138,200,429,1740652019138,1740652079138
group_3_user_1,1740652079913,200,429,1740652019913,1740652079913
group_3_user_1,1740652080413,200,429,1740652020413,1740652080413
group_3_user_1,1740652080913,200,429,1740652020913,1740652080913
group_3_user_1,1740652081414,200,429,1740652021414,1740652081414
group_3_user_1,1740652083914,200,429,1740652023914,1740652083914
group_3_user_1,1740652084414,200,429,1740652024414,1740652084414
group_3_user_1,1740652085169,200,429,1740652025169,1740652085169
group_3_user_1,1740652085669,200,429,1740652025669,1740652085669
group_3_user_1,1740652087667,200,429,1740652027667,1740652087667
group_3_user_1,1740652088181,200,429,1740652028181,1740652088181
group_3_user_1,1740652088680,200,429,1740652028680,1740652088680
group_3_user_1,1740652089181,200,429,1740652029181,1740652089181
group_3_user_1,1740652090439,200,429,1740652030439,1740652090439
group_3_user_1,1740652092940,200,429,1740652032940,1740652092940
group_3_user_1,1740652093440,200,429,1740652033440,1740652093440
group_3_user_1,1740652100525,200,429,1740652040525,1740652100525
group_3_user_1,1740652104795,200,429,1740652044795,1740652104795
group_3_user_1,1740652107795,200,429,1740652047795,1740652107795
group_3_user_1,1740652108577,200,429,1740652048577,1740652108577
group_3_user_1,1740652109077,200,429,1740652049077,1740652109077
