client_id,timestamp,actual_response,expected_response,window_start,window_end
group_3_user_1,1740650039746,429,200,1740649979746,1740650039746
group_3_user_1,1740650100330,429,200,1740650040330,1740650100330
group_3_user_1,1740650162266,200,429,1740650102266,1740650162266
group_3_user_1,1740650343611,429,200,1740650283611,1740650343611
group_3_user_1,1740650510757,200,429,1740650450757,1740650510757
group_3_user_2,1740650042019,429,200,1740649982019,1740650042019
group_3_user_2,1740650163002,429,200,1740650103002,1740650163002
group_3_user_2,1740650284490,429,200,1740650224490,1740650284490
group_3_user_2,1740650329438,429,200,1740650269438,1740650329438
group_3_user_2,1740650351621,429,200,1740650291621,1740650351621
group_3_user_2,1740650412653,200,429,1740650352653,1740650412653
group_3_user_2,1740650466292,429,200,1740650406292,1740650466292
group_3_user_3,1740650104507,429,200,1740650044507,1740650104507
group_3_user_3,1740650286988,429,200,1740650226988,1740650286988
group_3_user_3,1740650408484,429,200,1740650348484,1740650408484
group_3_user_3,1740650417586,429,200,1740650357586,1740650417586
group_3_user_3,1740650420587,429,200,1740650360587,1740650420587
group_3_user_3,1740650489345,429,200,1740650429345,1740650489345
group_3_user_4,1740650297887,429,200,1740650237887,1740650297887
group_3_user_4,1740650349176,429,200,1740650289176,1740650349176
group_3_user_4,1740650409892,429,200,1740650349892,1740650409892
group_3_user_5,1740650165106,429,200,1740650105106,1740650165106
group_3_user_5,1740650168106,429,200,1740650108106,1740650168106
group_3_user_5,1740650229818,429,200,1740650169818,1740650229818
group_3_user_5,1740650290497,429,200,1740650230497,1740650290497
group_3_user_5,1740650411969,429,200,1740650351969,1740650411969
group_3_user_5,1740650456902,429,200,1740650396902,1740650456902
group_3_user_5,1740650472663,429,200,1740650412663,1740650472663
