client_id,timestamp,actual_response,expected_response,window_start,window_end
group_3_user_1,1740734231923,429,200,1740734171923,1740734231923
group_3_user_1,1740734232967,429,200,1740734172967,1740734232967
group_3_user_1,1740734233468,429,200,1740734173468,1740734233468
group_3_user_1,1740734282222,429,200,1740734222222,1740734282222
group_3_user_1,1740734283219,429,200,1740734223219,1740734283219
group_3_user_1,1740734284219,429,200,1740734224219,1740734284219
group_3_user_1,1740734300544,429,200,1740734240544,1740734300544
group_3_user_1,1740734302545,429,200,1740734242545,1740734302545
group_3_user_1,1740734342135,429,200,1740734282135,1740734342135
group_3_user_1,1740734343391,429,200,1740734283391,1740734343391
group_3_user_1,1740734344392,429,200,1740734284392,1740734344392
group_3_user_1,1740734345393,429,200,1740734285393,1740734345393
group_3_user_1,1740734347391,429,200,1740734287391,1740734347391
group_3_user_1,1740734353676,200,429,1740734293676,1740734353676
group_3_user_1,1740734355171,200,429,1740734295171,1740734355171
group_3_user_1,1740734355669,200,429,1740734295669,1740734355669
group_3_user_1,1740734357671,200,429,1740734297671,1740734357671
group_3_user_1,1740734359171,429,200,1740734299171,1740734359171
group_3_user_1,1740734361450,429,200,1740734301450,1740734361450
group_3_user_1,1740734363450,429,200,1740734303450,1740734363450
group_3_user_1,1740734365451,429,200,1740734305451,1740734365451
group_3_user_1,1740734389539,429,200,1740734329539,1740734389539
group_3_user_1,1740734402412,429,200,1740734342412,1740734402412
group_3_user_1,1740734404412,429,200,1740734344412,1740734404412
group_3_user_1,1740734407161,429,200,1740734347161,1740734407161
group_3_user_1,1740734409162,429,200,1740734349162,1740734409162
group_3_user_1,1740734414426,200,429,1740734354426,1740734414426
group_3_user_1,1740734416661,200,429,1740734356661,1740734416661
group_3_user_1,1740734417429,429,200,1740734357429,1740734417429
group_3_user_1,1740734418430,429,200,1740734358430,1740734418430
group_3_user_1,1740734419430,429,200,1740734359430,1740734419430
group_3_user_1,1740734421430,429,200,1740734361430,1740734421430
group_3_user_1,1740734422430,429,200,1740734362430,1740734422430
group_3_user_1,1740734425164,429,200,1740734365164,1740734425164
group_3_user_1,1740734431419,429,200,1740734371419,1740734431419
group_3_user_1,1740734453459,429,200,1740734393459,1740734453459
group_3_user_1,1740734457460,429,200,1740734397460,1740734457460
group_3_user_1,1740734463486,429,200,1740734403486,1740734463486
group_3_user_1,1740734465486,429,200,1740734405486,1740734465486
group_3_user_1,1740734468487,429,200,1740734408487,1740734468487
group_3_user_1,1740734473505,429,200,1740734413505,1740734473505
group_3_user_1,1740734475009,429,200,1740734415009,1740734475009
group_3_user_1,1740734475529,429,200,1740734415529,1740734475529
group_3_user_1,1740734477532,429,200,1740734417532,1740734477532
group_3_user_1,1740734479321,429,200,1740734419321,1740734479321
group_3_user_1,1740734481320,429,200,1740734421320,1740734481320
group_3_user_1,1740734482321,429,200,1740734422321,1740734482321
group_3_user_1,1740734483321,429,200,1740734423321,1740734483321
group_3_user_1,1740734485575,429,200,1740734425575,1740734485575
group_3_user_1,1740734488591,429,200,1740734428591,1740734488591
group_3_user_1,1740734497386,429,200,1740734437386,1740734497386
group_3_user_1,1740734515501,429,200,1740734455501,1740734515501
group_3_user_1,1740734521550,429,200,1740734461550,1740734521550
group_3_user_1,1740734524552,429,200,1740734464552,1740734524552
group_3_user_1,1740734533152,429,200,1740734473152,1740734533152
group_3_user_1,1740734534155,429,200,1740734474155,1740734534155
group_3_user_1,1740734535153,429,200,1740734475153,1740734535153
group_3_user_1,1740734538204,429,200,1740734478204,1740734538204
group_3_user_1,1740734539203,429,200,1740734479203,1740734539203
group_3_user_1,1740734541203,429,200,1740734481203,1740734541203
group_3_user_1,1740734542203,429,200,1740734482203,1740734542203
group_3_user_1,1740734544490,429,200,1740734484490,1740734544490
group_3_user_1,1740734545490,429,200,1740734485490,1740734545490
group_3_user_1,1740734551546,429,200,1740734491546,1740734551546
group_3_user_1,1740734554547,429,200,1740734494547,1740734554547
group_3_user_1,1740734573496,429,200,1740734513496,1740734573496
group_3_user_1,1740734577496,429,200,1740734517496,1740734577496
group_3_user_1,1740734584597,429,200,1740734524597,1740734584597
group_3_user_1,1740734587597,429,200,1740734527597,1740734587597
group_3_user_1,1740734594148,429,200,1740734534148,1740734594148
group_3_user_1,1740734596147,429,200,1740734536147,1740734596147
group_3_user_1,1740734599213,429,200,1740734539213,1740734599213
group_3_user_1,1740734600212,429,200,1740734540212,1740734600212
group_3_user_1,1740734602212,429,200,1740734542212,1740734602212
group_3_user_1,1740734603212,429,200,1740734543212,1740734603212
group_3_user_1,1740734605536,429,200,1740734545536,1740734605536
group_3_user_1,1740734607585,429,200,1740734547585,1740734607585
group_3_user_1,1740734612431,429,200,1740734552431,1740734612431
group_3_user_1,1740734614432,429,200,1740734554432,1740734614432
group_3_user_1,1740734629571,429,200,1740734569571,1740734629571
group_3_user_1,1740734635413,429,200,1740734575413,1740734635413
group_3_user_1,1740734641549,429,200,1740734581549,1740734641549
group_3_user_1,1740734644549,429,200,1740734584549,1740734644549
group_3_user_1,1740734653150,429,200,1740734593150,1740734653150
group_3_user_1,1740734654153,429,200,1740734594153,1740734654153
group_3_user_1,1740734657501,429,200,1740734597501,1740734657501
group_3_user_1,1740734658501,429,200,1740734598501,1740734658501
group_3_user_1,1740734659502,429,200,1740734599502,1740734659502
group_3_user_1,1740734661501,429,200,1740734601501,1740734661501
group_3_user_1,1740734665512,429,200,1740734605512,1740734665512
group_3_user_1,1740734667512,429,200,1740734607512,1740734667512
group_3_user_1,1740734669512,429,200,1740734609512,1740734669512
group_3_user_1,1740734673259,429,200,1740734613259,1740734673259
group_3_user_1,1740734676500,429,200,1740734616500,1740734676500
group_3_user_1,1740734677502,429,200,1740734617502,1740734677502
group_3_user_1,1740734695547,429,200,1740734635547,1740734695547
group_3_user_1,1740734701320,429,200,1740734641320,1740734701320
group_3_user_1,1740734707326,429,200,1740734647326,1740734707326
group_3_user_1,1740734710590,429,200,1740734650590,1740734710590
group_3_user_1,1740734714337,429,200,1740734654337,1740734714337
